elapsed_s,rvl,rrf,rta,rpl,rgl,rhm,rgm,rhl
45.526352,281,-2,371,319,-571,-163,-933,-436
45.52685,281,-2,371,319,-571,-162,-933,-435
45.52735,281,-2,372,319,-570,-162,-933,-435
45.52785,281,-2,371,319,-570,-162,-933,-436
45.52835,281,-2,371,319,-571,-162,-932,-435
45.52885,281,-1,371,319,-571,-162,-933,-436
45.52935,281,-2,371,319,-570,-162,-933,-435
45.52985,281,-1,370,319,-571,-163,-933,-436
45.53035,281,-1,370,319,-570,-163,-933,-435
45.53085,281,-2,371,319,-570,-163,-933,-435
45.53135,281,-1,371,319,-570,-163,-933,-436
45.53185,281,-1,371,319,-570,-164,-933,-436
45.53235,281,-2,371,319,-571,-164,-933,-436
45.53285,281,-2,371,319,-570,-164,-933,-435
45.53335,281,-1,371,319,-570,-164,-933,-435
45.53385,281,-2,371,320,-570,-164,-933,-436
45.53435,281,-2,371,319,-570,-164,-933,-436
45.53485,281,-2,371,320,-570,-164,-933,-435
45.53535,281,-1,371,319,-570,-164,-933,-436
45.53585,280,-2,371,319,-570,-164,-933,-436
45.53635,280,-2,370,319,-570,-164,-933,-436
45.53685,281,-2,371,319,-570,-165,-933,-436
45.53735,281,-2,370,319,-570,-165,-933,-436
45.53785,281,-2,371,319,-570,-165,-933,-436
45.53835,281,-2,371,319,-570,-165,-933,-436
45.53885,281,-2,371,319,-570,-165,-933,-436
45.53935,280,-2,371,319,-569,-166,-933,-436
45.53985,281,-2,371,319,-570,-166,-933,-436
45.54035,281,-2,371,319,-570,-166,-933,-436
45.54085,281,-2,372,318,-569,-166,-933,-436
45.54135,281,-2,372,319,-569,-166,-933,-436
45.54185,281,-2,372,319,-569,-166,-933,-436
45.54235,281,-2,372,319,-570,-167,-933,-436
45.54285,281,-2,372,319,-570,-167,-933,-436
45.54345,281,-2,372,319,-570,-167,-933,-436
45.54395,281,-2,372,319,-569,-167,-933,-436
45.54445,281,-2,372,319,-569,-167,-933,-436
