elapsed_s,lhl,lhm,lgm,lgl,lpl,lrf,lta,lvl
1.7544501,-654,432,-857,1239,845,594,-518,-833
1.75495,-654,431,-857,1239,845,593,-519,-833
1.75545,-654,431,-857,1239,845,594,-519,-833
1.7559501,-654,431,-857,1239,845,594,-519,-833
1.75645,-654,431,-856,1238,845,594,-519,-833
1.75695,-654,431,-857,1239,845,594,-519,-833
1.7574501,-654,432,-857,1239,845,594,-519,-834
1.7579501,-654,431,-857,1239,845,594,-519,-833
1.75845,-654,431,-857,1239,845,593,-519,-833
1.7589501,-655,431,-857,1239,846,594,-519,-833
1.7594501,-654,432,-857,1239,846,593,-519,-833
1.75995,-654,431,-857,1239,845,594,-519,-833
1.7604501,-654,431,-857,1239,845,593,-519,-833
1.7609501,-654,431,-857,1239,845,594,-519,-833
1.76145,-654,431,-857,1239,845,593,-519,-833
1.76195,-655,431,-857,1239,845,594,-518,-833
1.7624501,-654,431,-857,1239,845,593,-519,-833
1.7629501,-654,431,-857,1239,845,594,-519,-833
1.76345,-654,431,-857,1239,845,593,-519,-833
1.7639501,-654,431,-857,1239,845,593,-519,-833
1.7644501,-654,431,-857,1239,845,593,-519,-833
1.76495,-654,431,-857,1239,845,594,-519,-833
1.7654501,-654,431,-857,1239,845,594,-519,-833
1.7659501,-654,431,-857,1239,845,593,-518,-833
1.76645,-654,431,-857,1239,846,594,-519,-833
1.76695,-655,431,-857,1239,845,593,-519,-833
1.7674501,-654,431,-857,1239,845,594,-519,-833
1.76795,-654,431,-857,1239,845,593,-519,-833
1.76845,-654,431,-857,1239,845,593,-519,-834
1.7689501,-654,431,-857,1239,845,593,-519,-833
1.7694501,-654,432,-857,1239,845,593,-519,-833
1.76995,-654,431,-857,1239,846,594,-519,-833
1.7704501,-654,431,-857,1239,845,593,-519,-833
1.7709501,-654,432,-857,1239,845,594,-519,-833
1.77145,-655,431,-857,1239,845,593,-519,-833
1.7719501,-654,431,-857,1239,845,593,-519,-833
1.7724501,-654,431,-857,1238,845,593,-519,-833
1.77295,-654,431,-856,1239,845,593,-519,-833
1.77345,-654,431,-857,1239,845,594,-519,-834
1.7739501,-654,431,-857,1239,845,593,-519,-833
1.7744501,-654,431,-857,1239,845,593,-519,-834
1.77495,-654,432,-857,1239,845,593,-519,-833
1.7754501,-654,431,-857,1238,845,593,-519,-833
1.7759501,-654,432,-857,1239,845,594,-519,-833
1.77645,-654,432,-857,1239,845,594,-519,-833
1.7769501,-654,431,-857,1238,845,593,-519,-833
1.7774501,-654,431,-857,1238,845,593,-519,-833
1.77795,-654,431,-857,1239,845,593,-519,-833
1.77845,-655,431,-857,1239,845,594,-519,-833
1.7789501,-654,431,-857,1239,845,594,-519,-833
1.77945,-654,431,-857,1239,845,594,-519,-834
