elapsed_s,rvl,rrf,rta,rpl,rgl,rhm,rgm,rhl
0.1602001,618,167,-391,1808,-514,-197,-1548,-94
0.1607001,618,167,-391,1808,-514,-197,-1548,-94
0.1612001,618,167,-392,1808,-514,-197,-1548,-93
0.1617001,618,167,-391,1808,-514,-198,-1548,-93
0.1622001,618,167,-392,1808,-513,-197,-1549,-93
0.1627001,618,166,-391,1808,-514,-198,-1549,-93
0.1632001,618,167,-391,1808,-514,-197,-1549,-93
0.1637001,618,166,-391,1808,-514,-197,-1549,-93
0.1642001,618,167,-391,1807,-513,-197,-1549,-93
0.1647001,618,167,-391,1807,-514,-197,-1549,-93
0.1652001,618,166,-391,1807,-514,-197,-1549,-93
0.1657001,618,167,-391,1807,-513,-197,-1549,-93
0.1662001,618,166,-391,1807,-513,-197,-1549,-93
0.1667001,618,167,-391,1807,-513,-197,-1548,-93
0.1672001,618,167,-391,1807,-513,-196,-1549,-93
0.1677001,618,166,-391,1807,-514,-197,-1548,-93
0.1682001,618,167,-391,1807,-513,-196,-1548,-93
0.1687001,618,167,-391,1807,-513,-197,-1549,-92
0.1692001,618,167,-391,1807,-514,-196,-1548,-93
0.1697001,618,167,-391,1807,-514,-197,-1549,-93
0.1702001,618,166,-391,1808,-513,-197,-1549,-93
0.1707001,619,167,-391,1807,-514,-197,-1548,-93
0.1712001,618,167,-391,1807,-514,-197,-1548,-93
0.1717001,618,167,-391,1807,-514,-197,-1548,-93
0.1722001,618,167,-391,1807,-514,-197,-1548,-93
0.1727001,618,167,-392,1808,-514,-197,-1548,-93
0.1732001,618,167,-391,1808,-514,-197,-1548,-93
0.1737001,618,167,-392,1807,-514,-197,-1548,-93
0.1742001,618,166,-392,1808,-514,-197,-1549,-93
0.1747001,618,167,-392,1808,-514,-197,-1548,-93
0.1752001,618,167,-391,1808,-514,-197,-1548,-93
0.1757001,618,167,-392,1807,-514,-197,-1548,-93
0.1762001,618,166,-392,1808,-514,-198,-1548,-94
0.1767001,618,166,-391,1808,-514,-198,-1548,-94
0.1772001,618,167,-391,1808,-514,-199,-1548,-94
0.1777001,618,167,-391,1808,-514,-198,-1548,-94
0.1782001,618,166,-391,1807,-513,-198,-1548,-93
0.1787001,618,167,-391,1808,-513,-198,-1548,-94
0.1792001,618,167,-391,1807,-513,-197,-1548,-93
0.1797001,618,166,-391,1807,-513,-197,-1548,-93
0.1802001,618,167,-391,1807,-513,-198,-1548,-93
0.1807001,618,166,-391,1807,-513,-197,-1548,-94
0.1813001,618,167,-391,1807,-514,-197,-1548,-94
