elapsed_s,lhl,lhm,lgm,lgl,lpl,lrf,lta,lvl
2.47445,184,47,73,709,147,916,-598,-275
2.47495,184,47,73,709,146,917,-598,-275
2.47545,184,47,73,709,146,916,-599,-275
2.47595,184,47,73,709,147,917,-598,-275
2.47645,185,47,73,709,147,917,-599,-275
2.4769502,184,47,73,710,147,917,-599,-275
2.4774501,184,47,73,710,147,917,-599,-275
2.47795,185,47,73,710,146,917,-599,-275
2.47845,184,47,73,710,146,918,-598,-275
2.47895,184,47,73,710,147,918,-599,-275
2.47945,184,47,73,710,147,918,-599,-274
2.4799502,184,47,73,709,147,918,-599,-275
2.4804502,184,47,73,709,147,919,-598,-275
2.48095,183,47,73,709,147,919,-598,-274
2.48145,183,47,72,710,146,919,-598,-274
2.48195,183,47,72,710,145,920,-598,-273
2.48245,183,47,72,710,146,920,-598,-274
2.48295,183,48,72,710,147,919,-599,-274
2.4834502,184,47,72,709,147,919,-599,-275
2.4839501,183,48,73,709,148,918,-599,-275
2.48445,184,47,73,709,148,918,-599,-275
2.48495,184,47,74,709,147,918,-599,-275
2.48545,184,47,73,709,148,918,-599,-275
2.48595,184,46,74,709,147,917,-599,-275
2.48645,184,46,73,709,147,916,-598,-274
2.4869502,184,46,73,710,147,915,-598,-274
2.4874501,184,46,73,710,146,915,-598,-273
2.48795,184,46,73,710,146,914,-599,-273
2.48845,185,47,73,710,146,914,-599,-273
2.48895,185,47,73,710,147,915,-599,-273
2.48945,185,47,73,709,147,915,-599,-273
2.4899502,185,47,73,709,148,915,-599,-273
2.4904501,184,48,73,709,147,916,-599,-274
2.49095,183,47,73,709,147,916,-599,-274
2.49145,184,47,73,710,146,916,-599,-275
2.49195,184,47,72,710,147,916,-598,-275
2.49245,184,47,73,710,147,916,-599,-275
2.49295,184,47,73,710,147,916,-599,-276
2.4934502,184,47,72,710,146,916,-599,-275
2.4939501,184,47,73,710,146,916,-598,-276
2.49445,184,47,73,710,147,917,-599,-276
2.49495,184,46,73,710,146,917,-599,-276
2.49545,184,47,73,710,147,916,-599,-276
2.49595,184,47,73,710,147,916,-599,-277
2.4964502,185,47,73,710,147,916,-599,-277
2.4969501,184,47,72,710,147,916,-598,-277
2.49745,184,47,72,710,147,916,-599,-277
2.49795,185,47,72,710,147,916,-599,-276
2.49845,185,47,72,710,146,916,-599,-276
2.49895,185,46,73,710,147,916,-599,-276
2.49945,186,46,73,710,147,916,-599,-276
2.4999502,185,46,73,709,147,915,-599,-276
2.5004501,185,46,73,709,147,916,-599,-277
2.50095,186,46,73,710,147,916,-599,-277
2.50145,185,46,73,709,147,917,-599,-277
2.50195,185,46,73,710,147,917,-599,-277
2.50245,185,46,73,710,147,917,-599,-277
2.50295,185,46,73,710,147,917,-599,-278
2.5034502,185,46,73,710,146,916,-599,-277
2.50395,185,46,73,711,146,916,-598,-278
2.50445,185,46,72,711,147,916,-599,-277
2.50495,184,46,73,710,147,917,-599,-277
2.50545,183,47,73,710,147,917,-599,-277
2.50595,183,47,73,710,147,918,-599,-276
2.5064502,183,48,73,710,146,918,-599,-276
2.5069501,183,47,73,710,146,918,-599,-276
2.50745,183,47,73,710,147,918,-599,-276
2.50795,184,47,73,709,147,917,-599,-276
2.50845,183,47,73,709,147,917,-599,-276
2.50895,184,47,73,709,147,917,-599,-276
2.50945,184,47,73,709,147,917,-599,-276
2.5099502,184,47,73,709,147,917,-599,-275
2.5104501,184,47,73,709,147,916,-599,-275
2.51095,184,47,72,709,148,916,-599,-275
2.51145,184,47,72,710,147,915,-598,-275
2.51195,184,47,72,710,147,915,-598,-276
2.51245,184,47,71,710,147,915,-598,-276
2.5129502,184,47,72,710,146,915,-599,-276
2.5134501,184,47,72,710,147,916,-599,-275
2.51395,184,47,73,709,147,916,-599,-276
2.51445,184,47,73,710,147,916,-599,-276
2.51495,185,47,73,710,147,916,-599,-276
2.51545,185,47,72,710,147,916,-599,-277
2.51595,185,47,73,710,147,916,-599,-277
2.5164502,185,47,73,710,147,916,-599,-276
2.5169501,185,46,74,710,147,916,-599,-276
2.51745,185,47,74,710,146,916,-599,-277
2.51795,185,47,73,710,147,916,-599,-276
2.51845,185,47,73,710,146,916,-599,-276
2.51895,185,47,73,710,146,916,-599,-276
2.5194502,185,47,73,709,146,916,-599,-277
2.5199502,185,46,73,709,146,916,-599,-277
2.52045,185,46,73,709,146,916,-599,-277
2.52095,184,47,72,709,146,917,-599,-277
2.52145,184,47,72,709,147,916,-599,-276
2.52195,184,47,72,710,147,917,-599,-276
2.52245,183,47,72,710,146,917,-599,-276
2.5229502,183,48,72,711,147,916,-599,-276
2.5234501,183,48,71,711,146,916,-599,-277
2.52395,183,48,71,711,147,916,-599,-276
2.52445,184,47,72,711,147,916,-599,-277
2.52495,184,47,72,710,146,916,-599,-277
2.52545,184,47,73,710,147,916,-599,-277
2.52595,184,48,73,710,147,916,-599,-277
2.5264502,184,48,73,710,147,916,-599,-276
2.5269501,184,48,72,710,146,916,-599,-277
2.52745,184,47,72,710,147,916,-599,-277
2.52795,184,48,72,710,147,917,-599,-277
2.52845,184,47,72,710,147,916,-599,-277
2.52895,184,47,73,709,147,917,-599,-277
2.5294502,184,48,73,709,147,916,-599,-277
2.5299501,184,47,72,709,147,917,-599,-277
2.53045,184,47,73,709,147,916,-599,-277
2.53095,184,47,73,709,148,917,-599,-277
2.53145,184,47,73,709,147,917,-599,-277
2.53195,184,47,73,709,147,917,-599,-277
2.53245,184,48,73,710,147,917,-598,-277
2.5329502,184,48,72,710,147,917,-599,-277
2.5334501,184,48,72,710,146,916,-599,-277
2.53395,184,48,72,710,146,917,-599,-277
2.53445,184,48,72,710,147,917,-599,-277
2.53495,184,47,73,710,148,916,-599,-277
2.53545,184,48,73,710,148,917,-599,-277
2.5359502,184,48,73,710,148,917,-599,-277
2.5364501,184,48,73,710,148,917,-598,-277
2.53695,183,47,72,710,148,917,-599,-277
2.53745,184,47,73,710,147,917,-599,-277
