elapsed_s,lhl,lhm,lgm,lgl,lpl,lrf,lta,lvl
1.6997498,675,-1441,2,1387,-1246,-829,857,732
1.7002498,675,-1441,2,1386,-1246,-829,857,732
1.7007498,675,-1442,2,1387,-1246,-830,856,732
1.7012498,674,-1442,2,1387,-1247,-830,857,732
1.7018498,675,-1441,2,1388,-1247,-830,857,732
1.7023498,674,-1441,2,1388,-1247,-830,857,731
1.7028499,674,-1441,2,1388,-1248,-829,857,731
1.7033498,674,-1440,1,1388,-1247,-830,857,732
1.7038498,674,-1440,2,1388,-1248,-829,857,732
1.7043498,674,-1440,2,1388,-1248,-829,856,732
1.7048498,674,-1440,2,1388,-1247,-830,857,731
1.7053498,674,-1441,1,1388,-1247,-829,856,732
1.7058498,674,-1440,1,1388,-1247,-830,857,732
1.7063498,675,-1440,2,1388,-1248,-830,857,731
1.7068498,674,-1440,2,1388,-1247,-830,856,732
1.7073498,674,-1440,2,1387,-1247,-830,856,731
1.7078499,674,-1441,2,1387,-1246,-830,856,732
1.7083498,674,-1440,2,1387,-1246,-830,857,732
1.7088498,674,-1440,3,1387,-1247,-830,857,731
1.7093499,674,-1440,2,1387,-1247,-830,857,732
1.7098498,674,-1440,2,1387,-1247,-830,857,732
1.7103498,674,-1440,1,1387,-1247,-829,858,732
1.7108498,674,-1440,1,1387,-1247,-829,857,732
1.7113498,675,-1441,2,1387,-1247,-829,857,732
1.7118498,675,-1441,2,1387,-1247,-829,857,732
1.7123498,675,-1442,2,1388,-1247,-829,857,731
1.7128499,674,-1441,1,1388,-1247,-829,857,732
1.7133498,675,-1441,2,1387,-1247,-829,857,731
1.7138498,674,-1441,1,1387,-1247,-829,857,732
1.7143499,674,-1441,1,1388,-1247,-829,856,732
1.7148498,675,-1441,1,1388,-1248,-830,857,732
1.7153498,675,-1441,1,1388,-1247,-829,857,732
1.7158498,675,-1441,1,1388,-1248,-830,857,732
1.7163498,675,-1441,1,1388,-1247,-830,857,731
1.7168498,675,-1442,2,1387,-1247,-830,857,732
1.7173498,674,-1441,2,1387,-1247,-830,857,732
1.7178499,674,-1441,3,1387,-1247,-829,856,732
1.7183498,674,-1442,3,1387,-1246,-830,857,732
1.7188498,674,-1441,2,1387,-1246,-830,857,732
