elapsed_s,lhl,lhm,lgm,lgl,lpl,lrf,lta,lvl
152.25674,1112,-2402,-62,933,-950,-466,711,467
152.25725,1112,-2402,-61,930,-949,-466,711,467
152.25775,1112,-2402,-61,929,-948,-466,710,467
152.25826,1112,-2402,-61,929,-948,-466,710,467
152.25874,1112,-2402,-61,929,-948,-466,710,467
152.25925,1112,-2402,-61,930,-948,-466,710,467
152.25975,1112,-2403,-61,930,-948,-466,710,467
152.26025,1112,-2402,-61,930,-949,-466,710,467
152.26076,1113,-2403,-62,931,-949,-466,710,466
152.26125,1112,-2403,-61,931,-950,-466,710,467
152.26175,1112,-2403,-62,931,-950,-466,711,467
152.26225,1112,-2403,-61,932,-950,-466,711,467
152.26276,1112,-2403,-62,932,-950,-466,710,467
152.26324,1112,-2403,-62,932,-950,-466,710,467
152.26375,1112,-2403,-62,931,-950,-466,710,467
152.26425,1112,-2403,-61,931,-950,-466,710,467
152.26476,1112,-2403,-61,931,-949,-466,710,467
152.26524,1112,-2403,-61,931,-949,-466,710,467
152.26575,1112,-2402,-60,932,-949,-466,710,467
152.26625,1112,-2403,-60,932,-949,-466,710,467
152.26675,1112,-2402,-61,932,-949,-466,710,466
152.26724,1112,-2402,-61,932,-949,-466,710,467
152.26775,1112,-2402,-62,932,-949,-466,710,467
152.26825,1112,-2403,-62,931,-948,-466,710,467
152.26875,1112,-2403,-62,932,-949,-466,710,466
152.26926,1113,-2403,-62,931,-949,-466,710,467
152.26974,1113,-2403,-62,931,-949,-466,710,466
152.27025,1112,-2403,-61,931,-949,-466,710,466
152.27075,1113,-2403,-61,931,-949,-466,710,467
152.27126,1112,-2403,-61,930,-949,-466,710,466
152.27174,1113,-2403,-61,930,-949,-466,710,467
152.27225,1112,-2403,-62,931,-949,-466,710,467
152.27275,1112,-2402,-62,931,-949,-466,710,467
152.27325,1112,-2402,-62,931,-950,-466,710,467
152.27374,1112,-2402,-62,932,-950,-466,710,467
152.27425,1112,-2402,-62,932,-950,-466,710,467
152.27475,1112,-2403,-62,932,-950,-466,711,467
152.27525,1112,-2403,-62,932,-950,-466,710,467
152.27576,1112,-2402,-62,932,-950,-466,710,467
152.27625,1112,-2402,-62,932,-950,-466,711,467
152.27675,1112,-2403,-62,932,-950,-466,710,467
152.27725,1112,-2403,-62,932,-950,-466,710,467
152.27776,1112,-2403,-62,933,-950,-466,709,467
152.27824,1111,-2402,-61,932,-950,-466,710,467
152.27875,1112,-2403,-61,933,-950,-466,710,467
152.27925,1112,-2403,-61,933,-950,-466,710,466
152.27975,1112,-2403,-61,933,-950,-466,710,467
152.28024,1112,-2403,-62,933,-950,-466,710,466
152.28075,1112,-2403,-61,932,-949,-466,710,467
152.28125,1112,-2403,-61,931,-949,-466,710,466
152.28185,1113,-2404,-60,931,-949,-466,710,466
152.28235,1113,-2404,-60,931,-950,-466,710,467
152.28285,1113,-2405,-61,932,-949,-466,710,467
152.28336,1113,-2405,-61,932,-949,-466,710,467
152.28384,1113,-2404,-62,932,-950,-466,710,466
152.28435,1113,-2404,-61,932,-950,-466,710,467
152.28485,1112,-2404,-61,932,-950,-466,710,467
152.28535,1112,-2403,-62,932,-950,-466,710,467
152.28584,1111,-2402,-62,933,-950,-466,711,467
152.28635,1111,-2402,-61,933,-950,-466,711,467
152.28685,1111,-2402,-62,933,-950,-465,710,467
152.28735,1112,-2402,-62,933,-950,-466,711,467
152.28786,1112,-2403,-62,934,-950,-465,711,467
152.28835,1113,-2402,-63,934,-950,-466,711,467
152.28885,1113,-2402,-62,934,-950,-466,711,467
152.28935,1112,-2402,-62,933,-950,-466,710,467
152.28986,1112,-2401,-63,933,-949,-466,710,467
152.29034,1112,-2402,-63,933,-949,-466,710,467
152.29085,1112,-2403,-63,933,-949,-466,710,467
152.29135,1112,-2403,-62,932,-949,-466,710,467
152.29185,1113,-2403,-62,930,-949,-466,710,467
152.29234,1113,-2403,-62,930,-949,-466,710,467
152.29285,1113,-2403,-62,930,-949,-466,710,467
152.29335,1113,-2403,-61,931,-949,-466,711,466
152.29385,1112,-2402,-61,931,-949,-466,710,467
152.29436,1113,-2403,-60,930,-949,-466,710,467
152.29485,1113,-2403,-60,930,-949,-466,710,467
152.29535,1113,-2403,-60,929,-948,-466,710,467
152.29585,1113,-2403,-60,930,-948,-466,710,467
152.29636,1113,-2403,-61,931,-949,-466,710,467
152.29684,1112,-2403,-61,931,-949,-466,710,467
152.29735,1112,-2403,-62,932,-949,-466,710,467
152.29785,1112,-2403,-62,932,-949,-466,710,466
152.29836,1112,-2403,-63,931,-949,-466,710,467
152.29884,1112,-2403,-64,931,-949,-466,710,467
152.29935,1112,-2403,-64,930,-948,-466,710,466
152.29985,1112,-2403,-64,931,-949,-466,711,466
