elapsed_s,i,j,k,real
104.5425,-0.026876446,-0.0035912031,-0.20579448,0.9782181
104.5526,-0.026651673,-0.0035766372,-0.20522776,0.9783567
104.5625,-0.026488349,-0.0036312249,-0.20461169,0.97848153
104.5725,-0.026258895,-0.0036110058,-0.20396227,0.9785963
104.5825,-0.026037766,-0.0036346568,-0.2032983,0.9787502
104.5924,-0.025860488,-0.0036500134,-0.20267326,0.9789187
104.6025,-0.025674917,-0.0036214683,-0.20206276,0.97904813
104.6121,-0.025503272,-0.0036321841,-0.20146134,0.97913396
104.6224,-0.025282172,-0.003655837,-0.20079723,0.97928774
104.6325,-0.025140427,-0.0036190236,-0.2002258,0.9794318
104.6425,-0.024973439,-0.0036353646,-0.19970706,0.9795413
104.6525,-0.024767216,-0.0036655972,-0.19923204,0.9796598
104.6626,-0.024610464,-0.0036829496,-0.19881976,0.97971034
104.6726,-0.024353042,-0.0036450448,-0.1985003,0.97978365
104.6822,-0.024236493,-0.0036158254,-0.19822434,0.9798334
104.6928,-0.024060052,-0.0036593052,-0.19812742,0.97988135
104.7026,-0.023914542,-0.0036450196,-0.19800147,0.9798813
104.7128,-0.02373445,-0.0036502816,-0.19800177,0.97991383
104.7227,-0.023546044,-0.0036116429,-0.19801679,0.97990745
104.7327,-0.023357615,-0.003573033,-0.19803187,0.9799012
104.7427,-0.023216765,-0.0035643745,-0.19798848,0.9799247
104.7524,-0.02303667,-0.0035696076,-0.19798887,0.97995734
104.7628,-0.022851922,-0.0035692444,-0.1979067,0.9799662
104.773,-0.022623312,-0.0035771765,-0.19778538,0.97996056
104.7829,-0.022442266,-0.0036150618,-0.19760579,0.97998476
104.7927,-0.022309698,-0.0036502425,-0.19754788,0.9800473
104.8028,-0.022124961,-0.003649881,-0.1974656,0.9800562
104.8128,-0.022002645,-0.0036860462,-0.19751406,0.9800598
104.8226,-0.021836482,-0.0037305094,-0.19752344,0.9800488
104.8328,-0.021749727,-0.0037145093,-0.19762555,0.9800278
104.8429,-0.021623746,-0.0037124297,-0.19777131,0.9800161
104.8529,-0.02150143,-0.0037486264,-0.19781971,0.9800197
104.8629,-0.021331616,-0.0037548747,-0.19792649,0.9799932
104.8728,-0.021223232,-0.0038302708,-0.19798395,0.97995305
104.883,-0.021100914,-0.003866437,-0.19803247,0.9799566
104.893,-0.020978628,-0.0039026048,-0.19808093,0.9799601
104.903,-0.020895524,-0.0039248504,-0.1980856,0.9799546
104.9131,-0.020773238,-0.0039610183,-0.19813406,0.9799582
104.9229,-0.020747956,-0.0040141996,-0.19818678,0.9799235
104.9325,-0.020708725,-0.00402812,-0.19823053,0.97993255
104.9428,-0.020708725,-0.00402812,-0.19823053,0.97993255
104.953,-0.020708725,-0.00402812,-0.19823053,0.97993255
104.9629,-0.020708725,-0.00402812,-0.19823053,0.97993255
104.973,-0.020791799,-0.0040058736,-0.19822583,0.97993815
104.983,-0.02083567,-0.0039975783,-0.19826478,0.9799527
104.9931,-0.020924345,-0.0039706603,-0.19828373,0.97987556
105.0027,-0.021047618,-0.0039018719,-0.19841522,0.9798804
105.013,-0.021087844,-0.0038553597,-0.1985516,0.97987986
105.0231,-0.021235298,-0.0038268156,-0.19879851,0.97978187
105.0332,-0.02132963,-0.0037729312,-0.19908014,0.9797369
105.0431,-0.021386664,-0.0036901403,-0.1995264,0.97960293
105.0533,-0.021438085,-0.0036119604,-0.19994906,0.9795517
105.0632,-0.021489508,-0.0035338085,-0.20037165,0.9795004
105.0727,-0.021554846,-0.003494828,-0.20080337,0.9794054
105.0831,-0.02157268,-0.0034259893,-0.20129341,0.9792805
105.0933,-0.021532707,-0.0033261832,-0.2017354,0.97918475
105.1032,-0.021496389,-0.0032646237,-0.20207998,0.9791043
105.1132,-0.021446157,-0.0031638648,-0.20241559,0.97906744
105.1233,-0.021369688,-0.0031488491,-0.20262405,0.9789876
105.1333,-0.02132681,-0.0031245537,-0.20276508,0.9789814
105.1431,-0.021323113,-0.003086336,-0.20286235,0.9789661
105.1534,-0.021338027,-0.0030929158,-0.2030513,0.9789307
105.1633,-0.021334358,-0.003054698,-0.20314866,0.97891545
105.1734,-0.021388473,-0.0030473564,-0.20329395,0.97887105
105.1835,-0.021450922,-0.0030839173,-0.20342475,0.9788658
105.1935,-0.021505043,-0.0030765757,-0.2035701,0.9788214
105.2032,-0.021562822,-0.0031075096,-0.20361814,0.9787922
105.2134,-0.02164591,-0.003085263,-0.2036134,0.9787977
105.2234,-0.021747543,-0.0031078719,-0.20370042,0.97878325
105.2336,-0.021830646,-0.0030856263,-0.20369568,0.9787889
105.2433,-0.021927668,-0.0031026108,-0.20370004,0.97875065
105.253,-0.022076858,-0.003155171,-0.20372868,0.9787661
105.2633,-0.022195477,-0.0030807573,-0.20377752,0.97874725
105.2734,-0.022326104,-0.0030884612,-0.20371449,0.9787827
105.2834,-0.022365322,-0.003074512,-0.2036708,0.97877353
105.2936,-0.02245207,-0.0030905409,-0.20356873,0.97879446
105.3035,-0.022524893,-0.003067283,-0.20345765,0.97885895
105.3134,-0.022559468,-0.0030477066,-0.20333126,0.9788263
105.323,-0.022607,-0.003077657,-0.20327294,0.9788562
105.3337,-0.022563128,-0.0030859513,-0.2032339,0.97884154
105.3436,-0.022523895,-0.0030999016,-0.20327765,0.9788506
105.3536,-0.022484683,-0.0031138249,-0.20332134,0.97885966
105.3636,-0.0223587,-0.0031117434,-0.20346713,0.97884786
105.3737,-0.022211133,-0.0032010926,-0.20356834,0.97881675
105.3837,-0.021997448,-0.003215665,-0.20363617,0.97877574
105.393196,-0.02187513,-0.003251831,-0.2036846,0.97877926
105.4036,-0.021673411,-0.0033484306,-0.20364046,0.97879255
105.4136,-0.021370035,-0.003422481,-0.20350933,0.9788203
105.4237,-0.021066662,-0.0034965323,-0.2033782,0.9788481
105.4335,-0.020713802,-0.0035835197,-0.2031844,0.97894394
105.4436,-0.020331023,-0.0037180046,-0.20296064,0.9789815
105.4537,-0.020026658,-0.0038246457,-0.20264956,0.9790008
105.4635,-0.019669173,-0.0039060386,-0.20237309,0.9790729
105.4738,-0.019374108,-0.0040239017,-0.20222732,0.9791397
105.4838,-0.019149177,-0.004070051,-0.20200878,0.9791493
105.4938,-0.018879417,-0.0041348515,-0.20181021,0.9792506
105.5038,-0.018618926,-0.0042331684,-0.20153812,0.97928464
105.5137,-0.018330578,-0.0042530545,-0.20124784,0.979406
105.523796,-0.018090755,-0.0042925947,-0.2008402,0.97945094
105.5338,-0.017845321,-0.0043368065,-0.20040888,0.9795786
105.5437,-0.01756164,-0.004384704,-0.19996235,0.9796088
105.5539,-0.017307851,-0.004385012,-0.19954568,0.9796976
105.5638,-0.017014878,-0.004399272,-0.1991727,0.9797952
105.5741,-0.016721888,-0.004413534,-0.19879976,0.97989285
105.5838,-0.01644749,-0.00447268,-0.19851848,0.9799706
105.5938,-0.016200334,-0.0044357576,-0.19830552,0.9799849
105.6039,-0.015922207,-0.0044566263,-0.1981216,0.98004735
105.614,-0.015693644,-0.0044645895,-0.19800037,0.9800416
105.6239,-0.015372669,-0.004461133,-0.1979574,0.9800978
105.634,-0.015140399,-0.004430849,-0.1979335,0.9800768
105.6434,-0.014833359,-0.0044666827,-0.19789967,0.9800893
105.6539,-0.014551614,-0.0044493056,-0.19781294,0.9801364
105.664,-0.014283776,-0.0044711586,-0.19773549,0.9801398
105.6738,-0.014059825,-0.004484746,-0.19769692,0.9801578
105.684,-0.01376977,-0.0044234972,-0.19762483,0.98016596
105.6939,-0.013545803,-0.0044370554,-0.1975863,0.98018396
105.7041,-0.013335772,-0.004489844,-0.19755673,0.9801582
105.7137,-0.013155689,-0.0044951364,-0.19755721,0.9801909
105.724,-0.01301481,-0.0044864467,-0.19751394,0.98021436
105.7341,-0.012884189,-0.004478742,-0.19757688,0.98017895
105.744,-0.012801103,-0.004500959,-0.19758168,0.98017347
105.754196,-0.012739625,-0.004431837,-0.19763091,0.98018724
105.7641,-0.012700411,-0.0044457577,-0.19767466,0.9801962
105.7741,-0.012692107,-0.0044018854,-0.19768927,0.98015726
105.784,-0.012735978,-0.00439359,-0.19772822,0.9801719
105.7942,-0.012771539,-0.004341394,-0.19778186,0.9801475
105.8041,-0.012807079,-0.004289256,-0.19783539,0.98012316
105.8142,-0.0128947925,-0.004272634,-0.19791335,0.98015237
105.8242,-0.012930352,-0.0042204657,-0.19796696,0.98012817
105.8341,-0.012969568,-0.0042065457,-0.19792321,0.980119
105.8442,-0.012991216,-0.0041151787,-0.19796777,0.9801384
105.8541,-0.013030447,-0.004101258,-0.19792405,0.98012924
105.8643,-0.013011854,-0.0040564016,-0.19783229,0.9801493
105.8741,-0.013011854,-0.0040564016,-0.19783229,0.9801493
105.8843,-0.01302884,-0.003959349,-0.19779411,0.980145
105.8947,-0.01302884,-0.003959349,-0.19779411,0.980145
105.9043,-0.013025177,-0.003921131,-0.19789135,0.9801297
105.9144,-0.013021493,-0.0038828854,-0.19798872,0.98011446
105.9244,-0.013053391,-0.0037924722,-0.19813967,0.98007476
105.9344,-0.013010483,-0.0037682042,-0.19828057,0.98006856
105.9443,-0.012959296,-0.003700038,-0.19843623,0.98002326
105.9542,-0.012930317,-0.0037149414,-0.19858626,0.97997344
105.964,-0.0128399115,-0.0036607254,-0.19878566,0.9799373
105.9743,-0.01283625,-0.0036224783,-0.19888291,0.97992206
105.9843,-0.012714889,-0.0036260244,-0.19911131,0.97993386
105.9942,-0.012677636,-0.003597116,-0.19927606,0.97984505
106.0044,-0.0125480015,-0.00355682,-0.19951901,0.979818
106.0144,-0.012435958,-0.0035939417,-0.19967386,0.97976255
106.0245,-0.01234551,-0.0035397238,-0.19987315,0.97972643
106.0341,-0.012341853,-0.0035014777,-0.19997048,0.9797111
106.0444,-0.012302624,-0.0035153981,-0.2000142,0.9797201
106.0546,-0.012312883,-0.0035164114,-0.20012057,0.9796612
106.0646,-0.012317523,-0.0035220366,-0.20020324,0.9796848
106.0746,-0.012353085,-0.0034698695,-0.20025676,0.9796605
106.0845,-0.012384968,-0.0033794553,-0.20040765,0.9796208
106.0945,-0.012464379,-0.0033189622,-0.20050028,0.97961116
106.1044,-0.012557717,-0.0032977606,-0.20060194,0.97955763
106.1147,-0.012597926,-0.0032511875,-0.20073828,0.9795569
106.1246,-0.012677329,-0.0031907232,-0.20083076,0.9795472
106.1346,-0.01279597,-0.00311631,-0.2008796,0.9795284
106.1447,-0.012870747,-0.0030502225,-0.20088959,0.97949505
106.1547,-0.0129790995,-0.002974825,-0.20083201,0.9795352
106.1646,-0.013101418,-0.0029386282,-0.20078355,0.9795316
106.1746,-0.013205159,-0.0028576055,-0.20064336,0.9795481
