elapsed_s,lhl,lhm,lgm,lgl,lpl,lrf,lta,lvl
137.92285,1663,-23,104,61,-1633,469,563,518
137.92336,1663,-23,104,61,-1633,469,563,518
137.92384,1663,-23,104,61,-1633,469,562,518
137.92435,1664,-24,104,61,-1633,469,562,518
137.92485,1664,-23,104,61,-1633,468,562,518
137.92535,1663,-23,103,61,-1633,468,562,518
137.92586,1663,-24,104,61,-1633,468,563,518
137.92635,1663,-23,103,61,-1634,468,563,518
137.92685,1663,-23,103,61,-1634,469,563,518
137.92735,1663,-23,103,62,-1634,468,563,518
137.92786,1663,-23,103,62,-1635,469,563,518
137.92834,1663,-23,102,62,-1635,469,563,518
137.92885,1663,-23,103,63,-1635,468,563,518
137.92935,1663,-23,102,62,-1634,468,563,518
137.92986,1663,-23,103,62,-1632,469,563,518
137.93034,1663,-23,102,61,-1631,468,562,518
137.93085,1663,-23,103,61,-1631,469,562,518
137.93135,1663,-23,103,61,-1632,468,563,518
137.93185,1663,-23,104,60,-1631,469,562,518
137.93234,1663,-23,104,60,-1632,469,562,518
137.93285,1663,-23,104,61,-1632,469,562,518
137.93335,1663,-23,104,61,-1632,468,563,518
137.93385,1663,-23,104,61,-1632,469,562,518
137.93436,1663,-23,104,61,-1633,469,563,518
137.93484,1663,-23,104,61,-1633,468,562,518
137.93535,1663,-23,103,61,-1633,469,562,518
137.93585,1663,-23,104,61,-1634,468,562,518
137.93636,1663,-23,103,62,-1633,469,563,518
137.93684,1663,-23,103,62,-1634,469,563,518
137.93735,1663,-23,103,62,-1634,468,562,518
137.93785,1663,-23,103,62,-1634,469,562,518
137.93835,1663,-23,103,62,-1633,469,562,518
137.93884,1663,-23,103,61,-1633,468,563,518
137.93935,1663,-23,103,61,-1633,468,563,518
137.93985,1663,-23,103,61,-1632,469,563,518
137.94035,1663,-23,103,62,-1633,469,562,518
137.94086,1663,-23,103,62,-1633,469,563,518
137.94135,1663,-23,103,61,-1633,468,562,518
137.94185,1663,-23,104,61,-1633,468,562,518
137.94235,1663,-23,104,61,-1632,468,563,518
