elapsed_s,lhl,lhm,lgm,lgl,lpl,lrf,lta,lvl
0.13004994,320,19,-15,848,-241,1071,-499,-268
0.13054994,320,19,-15,848,-241,1070,-500,-268
0.13104995,320,19,-16,847,-240,1070,-500,-268
0.13154994,320,19,-15,847,-240,1071,-500,-268
0.13204995,320,19,-15,847,-240,1070,-500,-268
0.13254994,320,19,-14,848,-241,1071,-500,-268
0.13304994,320,19,-14,847,-241,1070,-500,-268
0.13354994,320,19,-15,847,-241,1070,-500,-268
0.13404994,320,19,-15,846,-241,1071,-499,-268
0.13454995,320,19,-15,847,-240,1071,-500,-268
0.13504994,320,19,-15,847,-240,1071,-499,-268
0.13554995,320,19,-15,846,-240,1070,-500,-268
0.13604994,320,19,-15,846,-241,1071,-500,-268
0.13654995,320,19,-15,847,-241,1071,-500,-268
0.13704994,320,19,-15,847,-241,1071,-500,-269
0.13754994,320,19,-15,847,-241,1071,-500,-269
0.13804995,320,19,-15,848,-240,1071,-500,-269
0.13854994,320,19,-15,848,-241,1071,-499,-270
0.13904995,320,19,-16,847,-241,1071,-500,-271
0.13954994,319,19,-15,847,-240,1071,-500,-271
0.14004995,319,19,-17,847,-239,1071,-500,-271
0.14054994,319,19,-17,847,-239,1071,-500,-270
0.14104994,319,19,-17,846,-239,1071,-499,-270
0.14154994,319,19,-16,847,-240,1071,-500,-270
0.14204994,319,19,-15,847,-239,1070,-500,-270
0.14254995,319,19,-14,847,-239,1070,-500,-270
0.14304994,320,19,-13,847,-239,1070,-500,-270
0.14354995,319,19,-12,847,-239,1070,-500,-270
0.14404994,319,19,-12,847,-239,1070,-500,-270
0.14454994,320,19,-12,847,-239,1070,-500,-270
0.14504994,320,19,-13,848,-241,1070,-500,-269
0.14554994,320,19,-14,847,-242,1071,-499,-269
0.14604995,320,19,-17,849,-242,1070,-499,-270
0.14654994,320,19,-17,849,-243,1071,-499,-269
0.14704995,320,19,-16,848,-243,1071,-499,-269
0.14754994,320,19,-15,846,-242,1071,-499,-269
0.14804994,320,19,-15,845,-242,1071,-500,-269
0.14854994,320,19,-15,845,-241,1071,-500,-269
0.14904994,320,19,-15,846,-242,1071,-500,-269
0.14954995,320,19,-15,847,-242,1071,-500,-269
0.15004994,320,19,-15,847,-241,1071,-500,-269
0.15054995,320,19,-15,847,-241,1071,-500,-269
0.15104994,320,19,-15,847,-241,1071,-500,-269
0.15154994,320,19,-15,847,-240,1071,-500,-269
0.15204994,320,18,-15,847,-240,1072,-500,-270
0.15254994,320,19,-16,847,-241,1072,-500,-269
0.15304995,320,19,-16,847,-241,1072,-500,-270
0.15354994,320,19,-16,847,-239,1071,-500,-269
0.15404995,320,18,-15,847,-240,1071,-500,-270
0.15454994,320,19,-15,847,-240,1070,-500,-270
0.15504993,320,19,-15,847,-240,1070,-500,-270
0.15554994,320,19,-15,846,-240,1070,-500,-269
0.15604994,320,19,-16,847,-240,1070,-500,-269
0.15654995,320,19,-15,847,-241,1070,-500,-269
0.15704994,320,19,-16,847,-241,1070,-499,-269
0.15754995,320,19,-17,847,-241,1070,-500,-269
0.15804994,320,19,-17,847,-242,1070,-500,-269
0.15854995,320,19,-16,847,-241,1070,-499,-268
0.15904994,320,20,-15,847,-241,1071,-499,-268
0.15954994,319,19,-15,848,-241,1071,-499,-268
0.16004995,319,19,-15,847,-241,1071,-500,-267
0.16054994,319,20,-14,847,-241,1072,-500,-267
0.16104995,319,19,-14,847,-240,1071,-500,-267
0.16154994,320,19,-14,846,-240,1071,-500,-267
0.16204995,320,19,-14,846,-240,1072,-500,-268
0.16254994,320,19,-14,846,-240,1071,-500,-268
0.16304994,320,19,-14,846,-240,1071,-500,-269
0.16354994,320,19,-15,847,-239,1070,-500,-270
0.16404994,320,19,-15,847,-240,1070,-500,-269
0.16454995,320,19,-15,847,-240,1070,-500,-270
0.16504994,320,19,-15,847,-240,1070,-500,-270
0.16554995,320,18,-15,847,-240,1070,-500,-269
0.16604994,320,19,-15,847,-240,1070,-500,-269
0.16654994,320,19,-15,847,-240,1070,-500,-270
