elapsed_s,lhl,lhm,lgm,lgl,lpl,lrf,lta,lvl
0.1337,-59,-197,-2470,2106,362,777,770,-265
0.13419999,-58,-197,-2470,2106,362,777,770,-265
0.1347,-59,-197,-2470,2106,361,777,771,-265
0.1352,-58,-197,-2470,2106,361,777,771,-265
0.13569999,-59,-197,-2470,2106,362,777,771,-265
0.1363,-59,-197,-2470,2105,361,777,770,-265
0.13679999,-59,-197,-2470,2106,362,777,771,-265
0.1373,-59,-197,-2470,2106,362,777,771,-265
0.1378,-59,-197,-2470,2106,362,777,771,-265
0.13829999,-59,-197,-2470,2106,362,777,771,-265
0.1388,-59,-197,-2470,2106,362,777,770,-265
0.13929999,-58,-197,-2470,2106,362,777,771,-265
0.1398,-59,-197,-2470,2106,362,777,770,-265
0.14029999,-59,-196,-2470,2106,361,777,771,-265
0.1408,-59,-197,-2470,2106,361,777,771,-265
0.1413,-59,-197,-2470,2106,362,777,771,-265
0.14179999,-59,-197,-2470,2106,361,777,771,-265
0.1423,-59,-197,-2470,2106,362,776,771,-265
0.14279999,-59,-197,-2470,2106,362,776,771,-265
0.1433,-59,-197,-2470,2106,361,777,771,-265
0.14379999,-59,-197,-2470,2106,362,777,770,-265
0.1443,-59,-197,-2470,2106,362,777,771,-265
0.14479999,-59,-197,-2470,2106,362,777,771,-265
0.1453,-58,-197,-2470,2106,362,777,771,-265
0.1458,-58,-197,-2470,2106,362,777,771,-265
0.14629999,-58,-197,-2469,2106,361,777,771,-265
0.1468,-59,-197,-2470,2106,361,777,771,-265
0.14729999,-58,-197,-2470,2106,362,776,771,-265
0.1478,-59,-197,-2470,2106,361,777,771,-265
0.14829999,-59,-197,-2469,2106,361,777,771,-265
0.1488,-59,-197,-2470,2106,361,777,771,-265
0.1493,-59,-197,-2470,2106,362,777,771,-265
0.14979999,-59,-197,-2469,2106,362,776,771,-265
0.1503,-59,-197,-2470,2106,361,777,771,-265
0.15079999,-59,-197,-2470,2106,361,777,771,-265
0.1513,-59,-197,-2470,2106,362,776,771,-265
0.15179999,-59,-197,-2470,2106,361,777,771,-265
0.1523,-59,-197,-2470,2105,362,776,771,-265
0.1528,-59,-197,-2470,2106,362,776,771,-265
0.15329999,-59,-197,-2470,2106,362,776,771,-265
0.1538,-59,-197,-2470,2106,361,776,771,-265
0.15429999,-59,-197,-2470,2106,361,777,771,-265
0.1548,-58,-197,-2469,2106,362,776,771,-265
0.15529999,-59,-197,-2470,2106,361,777,771,-265
0.1558,-59,-197,-2470,2106,361,777,771,-265
0.1563,-58,-197,-2470,2106,362,776,771,-265
0.15679999,-59,-197,-2470,2106,362,777,771,-265
0.1573,-58,-197,-2470,2106,361,777,771,-265
0.15779999,-59,-197,-2470,2106,361,777,771,-265
0.1583,-59,-197,-2470,2106,361,777,771,-265
0.15879999,-59,-197,-2469,2106,361,777,771,-265
0.1593,-59,-197,-2470,2105,362,777,771,-265
0.1598,-58,-197,-2469,2105,361,776,771,-265
0.16029999,-58,-197,-2469,2106,361,776,771,-265
0.1608,-58,-197,-2470,2105,362,777,771,-265
0.16129999,-59,-197,-2469,2106,361,776,771,-265
0.1618,-59,-197,-2469,2106,361,777,771,-265
0.16229999,-59,-197,-2470,2106,361,777,770,-265
0.1628,-59,-197,-2469,2106,361,776,771,-265
0.1633,-59,-197,-2469,2106,361,777,771,-265
0.16379999,-59,-197,-2469,2106,361,776,771,-265
0.1643,-59,-197,-2469,2105,361,777,771,-265
0.16479999,-59,-197,-2469,2106,362,776,771,-265
0.1653,-59,-197,-2470,2106,362,777,771,-265
0.16579999,-59,-197,-2470,2105,361,777,771,-265
0.1663,-59,-197,-2469,2105,361,777,771,-265
0.16679999,-59,-197,-2470,2106,361,777,771,-265
0.1673,-59,-197,-2469,2106,362,776,771,-265
0.1678,-59,-197,-2469,2106,361,777,771,-265
0.16829999,-59,-197,-2469,2106,361,777,771,-265
0.1688,-59,-197,-2469,2106,361,776,771,-265
0.16929999,-59,-197,-2469,2106,361,776,771,-265
0.1698,-59,-197,-2469,2106,362,776,771,-265
0.17029999,-59,-197,-2469,2106,361,776,771,-265
0.1708,-58,-197,-2469,2106,361,777,771,-265
0.1713,-59,-197,-2469,2106,361,776,771,-265
0.17179999,-59,-197,-2470,2105,361,776,771,-265
0.1723,-59,-197,-2469,2106,361,777,771,-265
0.17279999,-59,-197,-2469,2106,361,776,771,-265
