elapsed_s,lhl,lhm,lgm,lgl,lpl,lrf,lta,lvl
344.6737,155,-135,110,241,-134,-209,85,-77
344.6742,155,-135,110,241,-134,-209,86,-78
344.6747,155,-135,110,241,-134,-209,85,-78
344.6752,155,-136,110,241,-135,-210,85,-78
344.6757,155,-136,109,241,-134,-209,85,-78
344.6762,155,-136,110,242,-134,-209,86,-77
344.6767,155,-136,110,242,-134,-209,86,-78
344.6772,155,-136,109,242,-135,-210,86,-78
344.6777,155,-136,109,242,-135,-210,86,-78
344.6782,155,-136,109,242,-135,-210,86,-78
344.6787,155,-136,109,242,-135,-209,87,-78
344.6792,155,-136,110,242,-135,-209,86,-78
344.6797,155,-136,109,242,-135,-209,86,-78
344.6802,155,-136,110,241,-134,-210,86,-77
344.6807,155,-136,110,241,-134,-209,86,-78
344.6812,155,-136,110,241,-134,-209,87,-78
344.6817,156,-136,110,240,-135,-209,88,-78
344.6822,155,-135,110,241,-135,-210,88,-78
344.6827,155,-136,110,241,-135,-209,88,-78
344.6832,155,-136,110,241,-135,-209,88,-78
344.6837,155,-136,110,241,-135,-210,88,-77
344.6842,155,-136,109,241,-134,-209,88,-78
344.6847,155,-136,109,242,-135,-209,88,-78
344.6852,155,-136,109,242,-134,-210,87,-78
344.6857,155,-136,110,241,-134,-209,87,-78
344.6862,155,-136,110,241,-134,-210,87,-78
344.6867,155,-136,110,242,-134,-209,87,-78
344.6872,155,-135,110,241,-134,-210,87,-77
344.6877,155,-135,109,242,-134,-209,87,-78
344.6882,155,-136,110,241,-134,-209,87,-78
344.6887,155,-136,110,242,-135,-209,87,-78
344.6892,155,-136,110,242,-135,-210,86,-78
344.6897,155,-135,110,242,-135,-209,86,-78
344.6903,155,-136,110,241,-135,-209,87,-78
344.6908,155,-135,109,242,-135,-209,87,-78
344.6913,155,-136,110,241,-134,-209,87,-78
344.6918,155,-136,110,242,-134,-209,86,-78
344.6923,155,-136,110,242,-134,-209,86,-78
344.6928,155,-136,110,242,-134,-209,86,-78
344.6933,155,-136,110,242,-135,-209,86,-78
344.6938,155,-136,110,242,-134,-209,86,-78
344.6943,155,-136,109,243,-134,-210,86,-78
344.6948,155,-136,110,243,-134,-209,86,-78
344.6953,155,-136,109,242,-135,-210,86,-77
344.6958,155,-136,110,242,-134,-209,86,-78
344.6963,155,-136,110,241,-134,-209,86,-78
344.6968,155,-136,110,241,-134,-210,87,-78
344.6973,155,-136,110,241,-134,-209,87,-78
344.6978,155,-135,110,241,-134,-209,87,-78
344.6983,155,-136,110,241,-134,-209,87,-78
344.6988,155,-136,110,241,-135,-210,87,-77
344.6993,155,-136,110,241,-135,-209,87,-78
344.6998,155,-136,109,241,-135,-209,87,-77
344.7003,155,-136,110,240,-135,-209,87,-78
344.7008,155,-136,110,241,-135,-209,87,-78
344.7013,155,-136,110,241,-135,-209,87,-78
344.7018,155,-136,110,241,-134,-209,88,-78
344.7023,155,-136,110,241,-135,-209,87,-78
344.7028,155,-136,109,241,-135,-209,87,-78
344.7033,155,-135,109,241,-135,-209,87,-78
344.7038,155,-136,109,241,-135,-209,87,-78
344.70428,155,-136,110,242,-135,-209,87,-78
344.7048,155,-136,110,241,-135,-209,87,-78
344.7053,155,-136,110,242,-135,-210,87,-78
344.7058,155,-135,110,241,-135,-210,87,-78
344.7063,155,-136,110,241,-134,-209,86,-78
344.7068,155,-136,110,241,-134,-209,86,-78
344.7073,155,-135,110,241,-135,-209,86,-78
344.7078,155,-136,110,241,-135,-210,86,-78
344.7083,155,-136,109,242,-135,-210,86,-78
344.7088,155,-136,110,241,-134,-209,87,-78
344.7093,155,-136,110,242,-134,-209,87,-78
344.7098,155,-136,109,242,-135,-210,87,-77
344.7103,155,-136,110,241,-135,-209,87,-77
344.7108,155,-135,110,241,-134,-209,88,-78
344.7113,155,-135,110,241,-135,-210,88,-78
344.7118,155,-136,110,241,-135,-210,89,-78
344.7123,155,-135,109,242,-135,-210,89,-78
344.7128,155,-136,110,241,-135,-209,88,-78
344.7133,155,-136,109,242,-135,-210,89,-78
344.7138,155,-136,110,242,-135,-209,89,-77
344.7143,155,-136,109,242,-135,-209,90,-78
344.7148,155,-136,110,242,-135,-209,90,-77
344.7153,155,-136,109,242,-135,-209,90,-78
344.7158,155,-135,109,241,-135,-210,90,-78
344.7163,155,-136,110,241,-135,-209,90,-78
344.7168,155,-135,110,241,-135,-209,90,-78
344.7173,155,-136,110,242,-135,-209,90,-78
344.7178,155,-136,110,241,-135,-210,89,-78
344.7183,155,-136,110,242,-135,-210,89,-78
344.7188,155,-136,110,241,-135,-209,89,-78
344.7193,155,-136,110,242,-135,-209,88,-78
344.7198,155,-136,110,242,-135,-209,88,-78
344.7203,155,-136,110,241,-135,-209,88,-78
344.7208,155,-136,109,242,-135,-209,88,-78
344.7213,155,-136,110,241,-135,-209,88,-78
344.7218,155,-136,110,242,-134,-209,88,-78
344.7223,155,-136,110,242,-134,-209,88,-78
344.7228,155,-136,109,242,-135,-209,87,-78
344.7233,155,-136,109,243,-135,-209,86,-78
344.7238,155,-136,109,242,-134,-209,86,-78
344.7243,155,-136,110,242,-134,-209,86,-78
344.7248,155,-136,109,242,-134,-210,85,-77
344.7253,155,-136,109,242,-133,-210,85,-78
344.7258,155,-136,109,241,-133,-210,86,-78
344.7263,155,-136,109,241,-134,-209,86,-78
344.7268,155,-136,109,241,-134,-210,86,-78
344.7273,155,-136,109,241,-134,-209,86,-78
344.7278,155,-136,109,241,-134,-209,86,-78
344.7283,155,-136,109,242,-134,-209,87,-78
344.7288,155,-136,109,242,-134,-209,87,-78
344.7293,155,-136,109,242,-134,-209,87,-77
344.7298,155,-136,109,242,-134,-209,86,-77
344.7303,155,-136,109,241,-134,-209,87,-78
344.7308,155,-136,110,241,-134,-209,87,-78
344.7313,155,-135,110,240,-134,-209,87,-78
344.7318,155,-136,110,241,-134,-209,87,-78
344.7323,155,-136,110,241,-134,-209,87,-78
344.7328,155,-136,110,241,-134,-209,87,-77
344.7333,155,-136,110,241,-134,-209,86,-78
344.7338,155,-136,109,241,-134,-209,86,-78
344.7343,155,-136,110,241,-134,-209,87,-78
344.7348,155,-136,110,241,-134,-209,87,-78
344.7353,155,-136,110,241,-134,-209,86,-78
344.7358,155,-136,110,241,-134,-209,86,-78
344.7363,155,-136,110,241,-134,-209,86,-78
344.7368,155,-136,110,241,-134,-209,86,-77
344.7373,155,-136,110,241,-134,-209,86,-78
344.7378,155,-136,109,241,-134,-209,87,-78
344.7383,155,-136,110,241,-135,-210,87,-78
344.7388,155,-136,110,241,-135,-209,87,-78
344.7393,155,-136,109,242,-135,-209,86,-77
344.7398,155,-136,109,241,-135,-209,86,-77
344.7403,155,-136,110,241,-134,-209,86,-78
344.7408,155,-136,109,241,-135,-209,86,-78
344.7413,155,-136,109,241,-134,-209,86,-77
344.7418,155,-136,109,241,-134,-209,86,-78
344.7423,155,-136,110,242,-134,-210,86,-78
344.7428,155,-136,110,242,-135,-209,86,-78
344.7433,155,-136,109,242,-134,-210,87,-78
344.7438,155,-136,110,241,-134,-209,86,-78
344.7443,155,-136,110,242,-134,-209,86,-78
344.7448,155,-136,110,242,-134,-210,86,-78
344.7453,155,-135,110,242,-134,-209,86,-78
344.7458,155,-136,110,242,-134,-209,86,-78
344.7463,155,-136,110,242,-134,-210,86,-78
344.7468,155,-136,110,242,-134,-209,85,-78
344.7473,155,-136,109,242,-134,-209,85,-78
344.7478,155,-136,110,242,-134,-209,85,-78
344.7483,155,-136,110,241,-134,-209,86,-78
344.7488,155,-136,109,242,-134,-209,87,-78
344.7493,155,-136,110,242,-135,-209,86,-78
344.7498,155,-136,109,242,-135,-209,87,-78
344.7503,155,-136,109,241,-135,-209,87,-78
344.7508,155,-135,109,242,-135,-210,88,-78
344.7513,155,-136,109,241,-135,-210,88,-78
344.7518,155,-136,109,241,-135,-209,88,-78
344.7523,155,-136,110,241,-135,-209,88,-78
344.7528,155,-136,110,242,-134,-209,88,-78
344.7533,155,-136,110,241,-134,-209,87,-78
344.7538,155,-136,110,241,-134,-209,87,-78
344.7543,155,-136,110,241,-135,-209,88,-78
344.7548,155,-136,110,241,-135,-209,87,-78
344.7553,155,-136,109,241,-135,-210,88,-78
344.7558,155,-136,109,241,-135,-209,88,-78
344.7563,155,-135,109,241,-135,-210,89,-78
344.7568,155,-136,109,241,-135,-209,89,-78
344.7573,155,-135,109,241,-135,-209,89,-77
