elapsed_s,rvl,rrf,rta,rpl,rgl,rhm,rgm,rhl
0.12980007,-66,6,-233,421,-264,-527,-5435,-552
0.13030007,-66,6,-233,421,-264,-527,-5435,-553
0.13080007,-68,7,-233,421,-264,-527,-5435,-552
0.13130008,-69,7,-233,421,-264,-527,-5435,-552
0.13180007,-69,8,-233,421,-265,-527,-5435,-552
0.13230006,-69,7,-233,421,-264,-527,-5435,-552
0.13280007,-69,7,-233,421,-264,-527,-5435,-553
0.13330007,-68,7,-233,421,-264,-527,-5435,-553
0.13380007,-68,7,-233,421,-264,-527,-5435,-553
0.13430007,-68,7,-233,422,-264,-527,-5434,-552
0.13480008,-68,6,-233,422,-265,-527,-5434,-553
0.13530007,-68,7,-233,421,-264,-527,-5434,-552
0.13580006,-68,7,-233,421,-264,-527,-5435,-553
0.13630007,-68,6,-233,421,-264,-527,-5435,-553
0.13680007,-68,6,-233,422,-263,-527,-5435,-553
0.13730007,-67,6,-233,422,-264,-527,-5435,-553
0.13780007,-67,5,-233,422,-264,-528,-5435,-554
0.13830008,-66,5,-233,422,-264,-527,-5434,-553
0.13880007,-67,6,-233,422,-265,-527,-5434,-553
0.13930008,-67,6,-233,422,-264,-527,-5434,-553
0.13980007,-67,6,-233,422,-265,-528,-5434,-553
0.14030007,-67,6,-233,421,-264,-527,-5434,-553
0.14080007,-67,6,-233,421,-264,-527,-5434,-553
0.14130007,-68,7,-233,422,-264,-527,-5435,-553
0.14180008,-68,7,-233,421,-264,-527,-5435,-553
0.14230007,-68,7,-233,421,-264,-527,-5435,-553
0.14280008,-67,6,-233,421,-264,-527,-5434,-553
0.14330007,-66,6,-233,421,-264,-527,-5434,-552
0.14380006,-67,6,-233,421,-264,-527,-5435,-552
0.14430007,-66,6,-234,421,-264,-527,-5435,-552
0.14480007,-66,6,-233,421,-264,-526,-5434,-552
0.14530008,-66,6,-233,421,-264,-527,-5434,-552
0.14580007,-66,6,-233,421,-264,-526,-5435,-551
0.14630008,-67,6,-234,421,-264,-526,-5435,-552
0.14680007,-67,6,-233,421,-264,-526,-5435,-551
0.14730006,-67,6,-233,421,-264,-526,-5435,-551
0.14780007,-67,5,-233,421,-263,-526,-5435,-551
0.14830007,-67,6,-233,422,-264,-526,-5434,-551
0.14880008,-68,6,-233,421,-264,-526,-5435,-552
0.14930007,-68,6,-233,422,-264,-526,-5434,-552
0.14980008,-68,6,-233,421,-264,-527,-5434,-553
0.15030007,-68,6,-233,421,-263,-528,-5435,-554
0.15080006,-68,6,-232,421,-264,-528,-5435,-554
0.15130007,-68,6,-232,421,-264,-528,-5434,-554
0.15180007,-68,7,-232,421,-264,-527,-5435,-554
0.15230007,-68,6,-232,421,-264,-527,-5434,-554
0.15280007,-67,6,-232,421,-263,-527,-5434,-554
0.15330008,-67,5,-231,421,-263,-527,-5434,-553
0.15380007,-66,5,-232,421,-263,-527,-5434,-553
0.15430006,-66,5,-232,421,-263,-527,-5434,-553
0.15480007,-66,5,-232,421,-264,-527,-5434,-553
0.15530007,-66,5,-232,421,-264,-527,-5434,-553
0.15580007,-67,5,-233,421,-264,-527,-5435,-553
0.15630007,-67,6,-233,421,-264,-527,-5435,-553
0.15680008,-67,6,-234,421,-264,-527,-5435,-553
0.15730007,-67,6,-234,422,-264,-527,-5436,-553
0.15780008,-68,7,-234,422,-264,-526,-5436,-553
0.15830007,-67,6,-234,421,-264,-526,-5436,-552
0.15880007,-67,6,-234,422,-264,-527,-5435,-553
0.15930007,-67,6,-234,421,-264,-526,-5435,-553
0.15980007,-67,5,-234,421,-263,-526,-5435,-553
0.16030008,-66,5,-234,421,-263,-526,-5434,-553
0.16080007,-66,5,-234,421,-264,-526,-5435,-553
0.16130008,-66,6,-234,421,-263,-526,-5436,-553
0.16180007,-67,6,-234,421,-263,-526,-5436,-553
0.16230007,-67,7,-234,421,-263,-526,-5436,-553
0.16280007,-68,7,-233,421,-263,-526,-5436,-553
0.16330007,-69,7,-234,421,-263,-526,-5435,-552
0.16380008,-70,7,-233,421,-264,-526,-5435,-552
0.16430007,-70,7,-234,422,-264,-526,-5435,-552
0.16480008,-69,7,-234,422,-264,-525,-5434,-551
0.16530007,-69,7,-233,421,-263,-526,-5435,-551
0.16580006,-67,6,-233,421,-263,-526,-5435,-552
0.16630007,-66,5,-233,421,-264,-526,-5434,-552
0.16680007,-66,5,-233,421,-264,-526,-5434,-553
0.16730008,-66,5,-233,422,-263,-526,-5434,-553
0.16780007,-66,6,-234,422,-263,-527,-5434,-553
0.16830008,-66,6,-234,422,-264,-527,-5435,-553
0.16880007,-67,6,-234,422,-264,-527,-5435,-553
0.16930006,-67,6,-234,422,-263,-527,-5435,-553
0.16980007,-66,5,-234,422,-264,-527,-5434,-553
0.17030007,-66,5,-234,422,-263,-527,-5434,-553
0.17080007,-67,6,-234,422,-264,-526,-5434,-553
0.17130007,-67,6,-234,422,-264,-526,-5434,-553
0.17180008,-68,6,-234,422,-263,-527,-5435,-553
0.17230007,-67,6,-234,422,-264,-527,-5435,-553
0.17280006,-67,5,-234,422,-263,-527,-5434,-554
0.17330007,-66,5,-234,422,-264,-527,-5434,-553
0.17380007,-67,6,-234,422,-264,-526,-5435,-553
0.17430007,-67,6,-234,422,-263,-526,-5435,-553
0.17480007,-67,7,-233,422,-264,-526,-5435,-553
0.17540008,-67,6,-234,422,-264,-526,-5434,-553
0.17590007,-67,6,-234,422,-264,-527,-5434,-553
0.17640007,-67,6,-234,422,-264,-527,-5435,-553
0.17690007,-67,6,-233,422,-264,-527,-5435,-553
0.17740007,-67,6,-234,422,-264,-526,-5435,-553
0.17790008,-68,5,-234,422,-264,-526,-5434,-553
0.17840007,-67,5,-234,422,-264,-526,-5435,-553
0.17890008,-67,5,-234,422,-263,-526,-5435,-553
0.17940007,-67,5,-233,423,-263,-526,-5435,-553
0.17990007,-67,5,-233,423,-263,-526,-5435,-553
0.18040007,-67,6,-233,422,-263,-526,-5435,-552
0.18090007,-68,6,-233,422,-263,-526,-5435,-552
0.18140008,-68,5,-233,422,-264,-526,-5435,-553
0.18190007,-68,6,-234,423,-263,-526,-5435,-552
0.18240008,-68,6,-234,423,-263,-526,-5435,-552
0.18290007,-68,6,-234,423,-264,-526,-5435,-552
0.18340006,-67,5,-234,422,-263,-526,-5435,-552
0.18390007,-68,5,-233,421,-263,-526,-5435,-553
0.18440007,-67,4,-233,422,-263,-526,-5435,-553
0.18490008,-66,4,-234,422,-263,-526,-5434,-553
0.18540007,-66,4,-234,422,-263,-526,-5434,-553
0.18590008,-67,4,-234,422,-263,-526,-5435,-552
0.18640007,-67,5,-234,422,-263,-526,-5435,-552
0.18690006,-67,5,-233,422,-264,-526,-5436,-553
0.18740007,-67,5,-233,422,-263,-526,-5436,-552
0.18790007,-67,6,-234,422,-263,-525,-5436,-552
0.18840007,-67,6,-234,422,-264,-526,-5436,-552
0.18890007,-67,6,-234,422,-263,-526,-5436,-552
0.18940008,-67,6,-234,423,-263,-526,-5436,-552
0.18990007,-67,6,-234,422,-263,-526,-5436,-552
0.19040006,-68,7,-234,422,-263,-525,-5436,-552
0.19090007,-68,7,-234,422,-263,-526,-5435,-552
0.19140007,-67,6,-234,423,-263,-525,-5435,-552
0.19190007,-67,5,-234,422,-263,-526,-5435,-553
0.19240007,-67,5,-234,422,-263,-526,-5435,-553
0.19290008,-67,5,-234,422,-263,-527,-5435,-554
0.19340007,-67,6,-234,422,-263,-526,-5435,-554
0.19390006,-67,5,-234,422,-264,-527,-5435,-554
0.19440007,-67,5,-234,422,-263,-527,-5435,-554
0.19490007,-68,5,-234,422,-263,-526,-5434,-553
0.19540007,-67,6,-234,422,-263,-526,-5435,-553
0.19590007,-68,6,-234,422,-262,-526,-5436,-553
0.19640008,-68,6,-234,422,-263,-526,-5435,-553
0.19690007,-69,6,-234,422,-263,-526,-5436,-553
0.19740008,-69,6,-234,422,-263,-526,-5436,-552
0.19790007,-69,6,-233,422,-264,-526,-5436,-553
0.19840007,-69,6,-233,422,-264,-526,-5436,-552
0.19890007,-69,7,-233,422,-263,-526,-5436,-553
0.19940007,-68,7,-233,422,-263,-526,-5435,-553
0.19990008,-68,6,-233,422,-263,-527,-5435,-554
0.20040007,-68,6,-233,422,-263,-527,-5434,-554
0.20090008,-67,6,-234,422,-264,-527,-5435,-553
0.20140007,-67,7,-233,422,-263,-526,-5436,-553
0.20190006,-68,7,-233,422,-263,-526,-5436,-552
0.20240007,-68,8,-233,422,-263,-525,-5437,-552
0.20290007,-68,8,-233,422,-264,-525,-5437,-552
0.20340008,-68,7,-234,423,-263,-525,-5437,-552
0.20390007,-68,7,-234,423,-263,-526,-5436,-553
0.20440008,-67,6,-234,423,-263,-526,-5436,-553
0.20490007,-67,6,-234,423,-263,-526,-5435,-553
0.20540006,-67,6,-234,423,-263,-526,-5436,-553
0.20590007,-67,6,-234,423,-263,-526,-5435,-553
0.20640007,-67,5,-234,422,-263,-527,-5435,-553
0.20690008,-67,5,-234,422,-263,-526,-5436,-553
0.20740007,-66,4,-234,422,-263,-526,-5436,-553
0.20790008,-65,4,-234,422,-263,-526,-5436,-553
0.20840007,-66,4,-234,422,-263,-525,-5436,-553
0.20890006,-66,4,-234,422,-263,-526,-5436,-554
0.20940007,-67,4,-234,422,-263,-525,-5435,-553
0.20990007,-66,4,-234,422,-263,-525,-5435,-554
0.21040007,-66,4,-234,422,-263,-526,-5435,-553
0.21090007,-66,4,-234,422,-264,-526,-5436,-553
0.21140008,-66,4,-233,422,-263,-526,-5436,-553
0.21190007,-67,4,-234,422,-263,-526,-5436,-553
0.21240006,-67,5,-233,422,-262,-526,-5436,-552
0.21290007,-67,5,-233,421,-263,-526,-5437,-553
0.21340007,-67,5,-233,422,-263,-525,-5437,-553
0.21390007,-68,6,-233,422,-262,-525,-5437,-553
0.21440007,-67,6,-232,421,-263,-525,-5436,-553
0.21490008,-68,6,-233,422,-263,-525,-5436,-553
0.21540007,-68,5,-233,421,-262,-526,-5436,-553
0.21590006,-67,6,-233,422,-263,-526,-5436,-553
0.21640007,-67,6,-233,422,-263,-526,-5436,-553
0.21690007,-67,6,-233,422,-263,-526,-5437,-553
0.21740007,-68,7,-233,422,-262,-526,-5436,-554
0.21790007,-68,7,-233,422,-263,-526,-5436,-553
0.21840008,-68,7,-234,422,-263,-526,-5436,-553
0.21890007,-68,6,-234,422,-262,-526,-5436,-553
0.21940008,-68,6,-234,422,-263,-525,-5436,-553
0.21990007,-68,7,-234,422,-263,-526,-5437,-553
0.22040007,-68,6,-234,422,-263,-525,-5437,-552
0.22090007,-67,6,-234,422,-263,-525,-5437,-552
0.22140007,-67,5,-234,422,-263,-525,-5437,-552
0.22190008,-67,5,-234,422,-263,-526,-5436,-552
0.22240007,-67,5,-234,422,-263,-525,-5436,-553
0.22290008,-67,5,-234,422,-262,-526,-5436,-553
0.22340007,-67,4,-234,423,-262,-526,-5436,-553
0.22390006,-67,5,-234,423,-262,-526,-5435,-554
0.22440007,-67,5,-234,423,-263,-526,-5435,-554
0.22490007,-67,5,-234,423,-263,-525,-5436,-554
0.22540008,-67,5,-234,423,-263,-525,-5436,-553
0.22590007,-67,5,-234,423,-263,-525,-5437,-553
0.22640008,-67,5,-234,422,-262,-525,-5437,-554
0.22690007,-66,5,-234,422,-263,-526,-5437,-553
0.22740006,-66,6,-234,423,-263,-525,-5437,-553
0.22790007,-66,5,-234,423,-262,-525,-5437,-553
0.22840007,-67,5,-234,422,-262,-525,-5436,-553
0.22890007,-67,5,-234,422,-263,-525,-5436,-553
0.22940007,-69,6,-234,422,-263,-525,-5436,-553
0.22990008,-70,6,-234,422,-263,-525,-5437,-553
0.23040007,-70,6,-234,422,-263,-525,-5437,-553
0.23090006,-69,6,-234,422,-263,-525,-5437,-553
0.23140007,-69,6,-234,422,-263,-525,-5437,-553
0.23190007,-68,5,-234,422,-262,-525,-5437,-553
0.23240007,-68,6,-234,422,-262,-525,-5437,-553
0.23290007,-68,6,-234,422,-263,-525,-5437,-553
0.23340008,-67,6,-233,422,-263,-525,-5437,-553
0.23390007,-67,6,-233,422,-263,-525,-5437,-553
0.23440006,-68,6,-233,423,-263,-525,-5436,-553
0.23490007,-67,6,-233,422,-263,-525,-5436,-553
0.23540007,-67,6,-233,422,-263,-525,-5437,-553
0.23590007,-67,6,-233,423,-262,-525,-5437,-553
0.23640007,-67,6,-233,422,-263,-525,-5437,-553
0.23690008,-67,5,-234,422,-263,-525,-5438,-553
0.23740007,-67,5,-234,422,-263,-525,-5438,-553
0.23790008,-67,5,-234,422,-262,-525,-5437,-554
0.23840007,-67,5,-234,421,-262,-525,-5437,-553
0.23890007,-67,5,-234,422,-262,-526,-5437,-554
0.23940007,-67,6,-234,422,-262,-525,-5437,-553
0.23990007,-68,6,-235,422,-262,-525,-5437,-554
0.24040008,-67,6,-235,422,-262,-525,-5438,-553
0.24090007,-68,6,-234,422,-262,-525,-5438,-553
0.24140008,-68,6,-234,422,-262,-525,-5437,-553
