elapsed_s,rvl,rrf,rta,rpl,rgl,rhm,rgm,rhl
156.3726,7,-10,-150,167,-144,-456,-6289,-376
156.3731,7,-10,-150,167,-144,-456,-6288,-376
156.3736,7,-10,-150,167,-145,-456,-6289,-376
156.3741,7,-10,-150,167,-144,-456,-6288,-376
156.3746,7,-10,-150,167,-144,-456,-6289,-376
156.3751,7,-10,-150,167,-144,-456,-6288,-376
156.3756,7,-10,-150,167,-144,-456,-6288,-376
156.3761,8,-10,-150,167,-144,-456,-6288,-376
156.3766,7,-10,-150,167,-144,-456,-6288,-377
156.3771,7,-10,-150,168,-144,-456,-6288,-376
156.3776,7,-10,-150,167,-144,-456,-6288,-376
156.3781,7,-10,-150,167,-145,-456,-6288,-377
156.3786,8,-10,-150,167,-144,-456,-6288,-376
156.3791,8,-10,-150,167,-144,-456,-6288,-376
156.3796,7,-10,-150,167,-145,-456,-6288,-377
156.3801,7,-10,-150,167,-144,-456,-6288,-376
156.3806,7,-10,-150,167,-144,-456,-6288,-376
156.3811,7,-10,-150,167,-145,-456,-6288,-377
156.3816,7,-10,-150,167,-144,-456,-6289,-376
156.3821,7,-10,-150,167,-144,-456,-6288,-376
156.3826,7,-10,-150,167,-145,-456,-6289,-376
156.3831,7,-10,-150,167,-145,-456,-6289,-376
156.3836,7,-10,-150,167,-144,-456,-6289,-376
156.3841,7,-10,-150,167,-145,-456,-6289,-376
156.3846,7,-10,-150,168,-145,-456,-6289,-376
156.3851,7,-10,-150,167,-144,-455,-6288,-376
156.3856,7,-10,-150,167,-144,-456,-6288,-376
156.3861,6,-10,-150,167,-144,-456,-6289,-376
156.3866,7,-10,-150,167,-144,-455,-6288,-376
156.3871,7,-10,-150,167,-145,-456,-6289,-376
156.3876,7,-10,-150,167,-145,-456,-6289,-376
156.3881,7,-10,-150,167,-144,-456,-6289,-376
156.3886,7,-10,-150,167,-145,-455,-6289,-376
156.3891,7,-10,-150,167,-144,-456,-6288,-376
156.3896,8,-10,-150,167,-144,-456,-6288,-376
156.3901,7,-11,-150,167,-144,-456,-6289,-377
156.3906,8,-11,-150,167,-144,-456,-6288,-376
156.3911,8,-11,-150,167,-144,-456,-6289,-377
156.3916,8,-10,-150,167,-144,-456,-6288,-376
156.3921,7,-11,-150,167,-144,-456,-6289,-376
156.3926,7,-11,-150,167,-144,-456,-6289,-376
156.3931,8,-11,-150,167,-144,-456,-6289,-377
156.3936,7,-11,-150,167,-144,-456,-6288,-376
156.3941,8,-11,-150,167,-144,-456,-6288,-376
156.3946,8,-11,-150,167,-145,-456,-6289,-376
156.3951,8,-11,-150,167,-145,-456,-6288,-376
156.3956,7,-10,-150,167,-144,-456,-6288,-376
156.3961,7,-10,-150,167,-144,-456,-6288,-376
156.3966,8,-10,-150,167,-145,-456,-6289,-376
156.3971,7,-10,-150,168,-145,-456,-6289,-376
156.3976,8,-10,-150,167,-144,-456,-6288,-376
156.3981,8,-11,-150,167,-145,-456,-6288,-377
156.3986,8,-10,-150,167,-144,-456,-6288,-376
156.3991,7,-11,-150,167,-144,-456,-6288,-376
156.3996,7,-11,-150,167,-145,-456,-6288,-376
156.4001,7,-11,-150,167,-144,-456,-6288,-376
156.4006,7,-10,-150,167,-144,-456,-6289,-376
156.4011,8,-10,-150,167,-144,-456,-6288,-376
156.4016,7,-10,-150,167,-144,-456,-6288,-377
156.4021,8,-10,-150,167,-145,-456,-6288,-377
156.4026,7,-10,-150,167,-144,-456,-6289,-376
156.4031,8,-10,-150,167,-145,-456,-6289,-376
156.4036,8,-10,-150,167,-145,-456,-6289,-376
156.4041,7,-10,-150,168,-145,-456,-6289,-376
156.4046,7,-10,-150,167,-145,-456,-6288,-377
156.4051,7,-10,-150,167,-145,-456,-6288,-376
156.4056,7,-10,-150,167,-144,-455,-6288,-376
156.4061,7,-10,-150,167,-145,-456,-6289,-376
156.4066,7,-10,-150,167,-144,-456,-6288,-376
156.4071,7,-10,-150,167,-144,-456,-6289,-376
156.4076,7,-10,-150,167,-144,-456,-6289,-376
156.4081,7,-10,-150,167,-144,-456,-6289,-376
156.4086,7,-10,-150,167,-144,-455,-6288,-376
156.4091,7,-10,-150,167,-145,-456,-6289,-376
156.4096,7,-10,-150,167,-144,-456,-6289,-376
156.4101,7,-10,-150,167,-144,-456,-6289,-376
156.4106,7,-10,-150,167,-144,-456,-6289,-376
156.4111,7,-10,-150,167,-144,-456,-6289,-376
156.4116,7,-10,-150,167,-144,-456,-6289,-376
156.4121,7,-10,-150,167,-144,-456,-6289,-376
156.4126,7,-10,-150,167,-144,-456,-6289,-376
156.4131,7,-10,-150,167,-144,-456,-6289,-376
156.4136,7,-10,-150,167,-144,-456,-6289,-376
156.4141,7,-10,-150,167,-144,-456,-6289,-376
156.4146,7,-10,-150,167,-144,-456,-6289,-376
156.4151,7,-10,-150,167,-144,-456,-6289,-376
156.4156,7,-10,-150,167,-144,-456,-6288,-376
156.4161,7,-10,-150,167,-145,-456,-6288,-376
156.4166,7,-10,-150,167,-144,-456,-6288,-376
156.4171,8,-10,-150,167,-145,-456,-6289,-376
156.4176,7,-10,-150,167,-145,-456,-6289,-376
156.4181,7,-10,-150,167,-144,-456,-6289,-376
156.4186,7,-10,-150,167,-145,-456,-6288,-376
156.4191,7,-11,-150,167,-145,-456,-6288,-376
156.4196,7,-10,-150,167,-144,-456,-6289,-376
156.4201,7,-10,-150,167,-144,-456,-6289,-376
156.4206,8,-10,-150,167,-144,-456,-6289,-376
156.4211,8,-10,-150,167,-145,-456,-6288,-377
156.4216,7,-10,-150,167,-144,-456,-6288,-376
156.4221,8,-10,-150,167,-144,-456,-6288,-377
156.4226,7,-10,-150,167,-145,-456,-6288,-376
156.4231,7,-10,-150,167,-144,-456,-6288,-376
156.4236,7,-10,-150,167,-145,-456,-6289,-377
156.4241,7,-10,-150,167,-144,-456,-6289,-376
156.4246,7,-10,-150,167,-144,-455,-6289,-376
156.4251,7,-10,-150,167,-145,-456,-6288,-376
156.4256,7,-10,-150,167,-144,-456,-6288,-377
156.4261,7,-10,-150,167,-144,-456,-6289,-376
156.4266,7,-11,-150,167,-144,-456,-6289,-376
156.4271,7,-10,-150,167,-145,-456,-6288,-376
156.4276,7,-10,-150,167,-144,-456,-6289,-376
156.4281,7,-10,-150,167,-144,-456,-6289,-376
156.4286,7,-10,-150,167,-144,-456,-6289,-376
156.42911,8,-11,-150,167,-144,-456,-6288,-376
156.4296,8,-11,-150,167,-144,-456,-6289,-376
156.4301,8,-11,-150,167,-144,-456,-6289,-376
156.4306,7,-10,-150,167,-144,-456,-6289,-376
156.4311,7,-10,-150,167,-145,-456,-6289,-376
156.4316,7,-10,-150,167,-144,-456,-6289,-376
156.4321,7,-10,-150,167,-145,-456,-6289,-376
156.4326,7,-10,-150,167,-144,-456,-6289,-376
156.4331,7,-10,-150,167,-145,-456,-6288,-376
156.4336,7,-10,-150,167,-144,-456,-6288,-377
156.4341,7,-11,-150,167,-144,-456,-6288,-376
156.4346,7,-10,-150,167,-145,-456,-6288,-376
156.4351,7,-10,-150,167,-145,-456,-6288,-376
156.4356,7,-10,-150,167,-145,-456,-6288,-376
156.4361,7,-10,-150,167,-144,-456,-6288,-376
156.4366,7,-10,-150,167,-144,-456,-6289,-376
156.4371,7,-10,-150,167,-144,-456,-6289,-376
156.4376,7,-10,-150,167,-144,-456,-6289,-376
156.4381,7,-10,-150,167,-144,-456,-6288,-376
156.4386,8,-10,-150,167,-144,-456,-6288,-376
156.4391,8,-10,-150,167,-144,-456,-6288,-376
156.4396,8,-10,-150,166,-144,-456,-6288,-377
156.4401,8,-10,-150,167,-144,-456,-6289,-376
