elapsed_s,rvl,rrf,rta,rpl,rgl,rhm,rgm,rhl
0.25504997,4,1724,72,1592,-15,-350,-6239,-447
0.25555,3,1723,72,1592,-15,-350,-6239,-447
0.25605,4,1723,72,1592,-15,-350,-6239,-447
0.25654998,4,1723,72,1592,-15,-350,-6239,-447
0.25704998,3,1724,72,1592,-16,-350,-6239,-447
0.25755,3,1724,72,1593,-16,-350,-6240,-447
0.25805,3,1723,72,1593,-15,-350,-6239,-447
0.25855,4,1723,72,1593,-16,-350,-6239,-447
0.25904998,4,1724,72,1593,-14,-350,-6239,-447
0.25954998,4,1724,72,1593,-15,-350,-6240,-447
0.26005,3,1724,72,1592,-15,-350,-6241,-447
0.26055,4,1724,72,1592,-15,-350,-6241,-447
0.26105,4,1723,72,1592,-14,-350,-6241,-447
0.26154998,4,1723,73,1592,-14,-350,-6241,-447
0.26204997,5,1722,72,1592,-15,-350,-6240,-447
0.26255,4,1723,72,1592,-15,-350,-6240,-447
0.26305,4,1724,72,1593,-15,-349,-6241,-447
0.26354998,3,1724,72,1593,-16,-349,-6242,-446
0.26404998,3,1724,71,1593,-16,-349,-6242,-447
0.26455,3,1723,72,1592,-16,-349,-6241,-447
0.26505,3,1724,72,1592,-14,-350,-6239,-447
0.26555,3,1723,72,1592,-15,-350,-6238,-447
0.26604998,4,1723,73,1592,-15,-350,-6238,-447
0.26654997,4,1724,72,1592,-15,-350,-6239,-447
0.26705,4,1723,72,1592,-15,-350,-6240,-447
0.26755,4,1723,72,1592,-15,-350,-6240,-447
0.26805,4,1724,72,1592,-15,-350,-6240,-447
0.26854998,3,1724,72,1593,-15,-350,-6240,-447
0.26904997,4,1724,72,1592,-15,-350,-6241,-447
0.26955,4,1724,72,1592,-15,-350,-6240,-446
0.27005,4,1724,73,1592,-15,-350,-6240,-447
0.27054998,5,1724,72,1592,-15,-350,-6240,-447
0.27104998,4,1724,72,1592,-14,-350,-6239,-447
0.27155,3,1724,72,1593,-15,-350,-6240,-447
0.27205,4,1724,72,1592,-15,-350,-6239,-447
0.27255,3,1724,72,1592,-15,-350,-6239,-447
0.27304998,3,1724,72,1593,-15,-350,-6240,-447
0.27354997,3,1724,72,1592,-15,-350,-6240,-447
0.27405,3,1725,72,1593,-15,-350,-6240,-447
0.27455,3,1725,72,1593,-15,-350,-6240,-447
0.27504998,3,1724,72,1592,-15,-350,-6240,-447
0.27554998,3,1725,72,1592,-15,-350,-6239,-447
0.27605,3,1724,72,1592,-15,-350,-6240,-447
0.27655,3,1724,73,1592,-15,-350,-6240,-446
0.27705,3,1724,72,1592,-15,-350,-6240,-447
0.27754998,3,1724,72,1592,-15,-350,-6240,-447
0.27804998,3,1724,72,1592,-14,-350,-6240,-447
0.27855,3,1724,72,1592,-15,-350,-6240,-447
0.27905,4,1724,72,1592,-15,-350,-6240,-447
0.27955,3,1724,72,1593,-15,-350,-6240,-447
0.28004998,3,1724,72,1592,-15,-350,-6241,-447
0.28054997,3,1724,72,1592,-15,-350,-6240,-447
0.28105,4,1724,72,1592,-15,-350,-6240,-447
0.28155,4,1724,72,1592,-15,-350,-6240,-447
0.28204998,5,1724,72,1592,-15,-350,-6240,-447
0.28254998,4,1723,72,1592,-15,-350,-6240,-447
0.28305,5,1723,72,1592,-15,-350,-6240,-447
0.28355,4,1723,72,1592,-15,-350,-6239,-447
0.28405,4,1723,72,1592,-15,-350,-6240,-447
0.28454998,4,1724,72,1592,-15,-350,-6240,-447
0.28504997,4,1724,72,1593,-15,-350,-6240,-447
0.28555,3,1724,72,1592,-15,-350,-6240,-447
0.28605,3,1724,72,1592,-15,-350,-6240,-447
0.28655,3,1724,72,1592,-15,-350,-6240,-446
0.28704998,3,1724,72,1592,-15,-350,-6240,-447
0.28754997,4,1724,72,1592,-15,-350,-6241,-447
0.28805,3,1724,72,1593,-15,-350,-6240,-447
0.28855,3,1724,72,1592,-15,-350,-6240,-447
0.28904998,4,1724,72,1592,-16,-350,-6240,-447
0.28954998,3,1723,72,1592,-14,-350,-6240,-447
0.29005,4,1724,72,1592,-15,-350,-6240,-447
0.29055,4,1724,72,1592,-15,-350,-6239,-447
0.29105,4,1723,72,1592,-15,-350,-6240,-447
0.29154998,3,1724,72,1592,-15,-350,-6240,-447
0.29204997,4,1724,72,1592,-15,-350,-6240,-447
0.29255,4,1724,72,1592,-15,-350,-6240,-447
0.29305,4,1724,72,1592,-15,-350,-6240,-447
0.29354998,4,1724,72,1592,-15,-350,-6240,-447
0.29404998,4,1724,72,1592,-15,-350,-6240,-447
0.29454997,4,1724,72,1592,-15,-350,-6240,-447
0.29505,4,1724,72,1592,-15,-350,-6239,-447
0.29555,4,1724,72,1592,-15,-350,-6239,-447
0.29604998,4,1724,72,1592,-15,-350,-6240,-447
0.29654998,3,1724,72,1592,-15,-350,-6240,-447
0.29705,4,1724,72,1592,-15,-350,-6240,-447
0.29755,4,1723,72,1592,-15,-350,-6240,-447
0.29805,4,1723,72,1592,-15,-350,-6241,-447
0.29854998,3,1723,72,1592,-15,-350,-6241,-447
0.29904997,3,1724,72,1592,-15,-350,-6240,-447
0.29955,3,1724,72,1592,-15,-350,-6241,-446
0.30005,3,1724,72,1592,-15,-350,-6240,-447
0.30054998,3,1724,72,1592,-15,-350,-6241,-446
0.30104998,3,1724,72,1592,-14,-350,-6241,-447
0.30155,3,1724,72,1592,-15,-350,-6241,-447
0.30205,4,1724,72,1592,-15,-350,-6240,-447
0.30255,3,1723,72,1593,-15,-351,-6240,-447
0.30304998,4,1723,72,1592,-15,-350,-6240,-447
0.30354998,4,1723,72,1592,-15,-351,-6240,-447
0.30405,4,1723,72,1592,-15,-351,-6240,-447
0.30455,4,1724,72,1592,-15,-350,-6241,-447
0.30505,3,1724,72,1592,-15,-350,-6240,-447
0.30554998,3,1724,72,1592,-15,-350,-6240,-447
0.30604997,3,1724,72,1592,-15,-350,-6241,-446
0.30655,3,1724,72,1592,-15,-350,-6240,-447
0.30705,4,1724,72,1592,-15,-350,-6240,-447
0.30754998,3,1723,72,1592,-15,-350,-6240,-447
0.30804998,4,1723,72,1592,-15,-350,-6240,-447
0.30855,4,1724,72,1593,-15,-350,-6239,-447
0.30905,4,1724,72,1592,-15,-350,-6239,-447
0.30955,3,1724,72,1592,-15,-350,-6239,-447
0.31004998,3,1724,72,1592,-15,-350,-6240,-447
0.31054997,3,1724,72,1592,-15,-350,-6240,-447
0.31105,3,1724,72,1593,-15,-350,-6240,-447
0.31155,4,1724,72,1592,-15,-350,-6240,-447
0.31204998,3,1724,72,1592,-15,-350,-6240,-447
0.31254998,4,1724,72,1592,-15,-350,-6240,-447
0.31304997,3,1724,72,1592,-15,-350,-6240,-447
0.31355,3,1724,72,1592,-14,-350,-6240,-447
0.31405,3,1724,72,1591,-15,-350,-6240,-447
0.31454998,4,1724,72,1591,-14,-350,-6241,-447
0.31504998,4,1724,72,1591,-15,-349,-6240,-447
0.31555,3,1724,72,1591,-15,-350,-6241,-447
0.31605,4,1724,72,1591,-15,-350,-6240,-447
0.31655,4,1723,72,1592,-15,-350,-6240,-447
0.31704998,4,1723,72,1592,-15,-350,-6240,-447
0.31754997,4,1723,72,1593,-15,-350,-6240,-447
0.31805,4,1724,72,1593,-15,-350,-6240,-447
0.31855,4,1724,72,1593,-15,-350,-6240,-447
0.31904998,4,1724,72,1593,-15,-350,-6240,-447
0.31954998,4,1724,72,1593,-15,-350,-6240,-447
0.32005,4,1724,72,1592,-15,-350,-6240,-447
0.32055,4,1724,71,1593,-15,-350,-6240,-447
0.32105,4,1724,72,1592,-15,-350,-6240,-447
0.32154998,4,1724,71,1592,-15,-349,-6240,-446
0.32204998,4,1724,72,1592,-15,-350,-6240,-447
0.32255,4,1724,72,1592,-15,-350,-6240,-446
0.32305,4,1724,72,1592,-14,-350,-6240,-446
0.32355,4,1724,72,1592,-16,-350,-6241,-446
0.32404998,4,1724,72,1592,-15,-350,-6240,-446
0.32454997,4,1723,72,1592,-15,-350,-6240,-447
0.32505,4,1723,72,1592,-15,-350,-6239,-447
0.32555,4,1723,72,1593,-14,-350,-6239,-446
0.32604998,4,1724,72,1592,-15,-350,-6240,-447
0.32654998,4,1723,72,1593,-15,-351,-6240,-447
0.32705,4,1724,72,1592,-15,-351,-6240,-448
0.32755,4,1723,72,1592,-15,-351,-6240,-448
0.32805,4,1724,72,1592,-16,-351,-6240,-449
0.32854998,4,1724,72,1593,-15,-351,-6240,-448
0.32904997,3,1723,72,1592,-15,-351,-6240,-448
0.32955,3,1724,72,1592,-16,-351,-6240,-448
0.33005,3,1724,72,1592,-15,-350,-6240,-448
0.33055,4,1724,72,1592,-15,-350,-6240,-447
0.33104998,4,1723,72,1592,-15,-350,-6240,-447
0.33154997,3,1723,72,1592,-14,-350,-6240,-447
0.33205,4,1723,72,1592,-15,-350,-6240,-447
0.33255,3,1724,72,1592,-15,-350,-6240,-447
0.33304998,4,1724,72,1592,-15,-350,-6240,-447
0.33354998,4,1724,72,1592,-15,-350,-6240,-448
0.33415,4,1724,72,1592,-15,-350,-6240,-447
0.33455,4,1724,72,1592,-15,-350,-6240,-447
0.33505,4,1724,72,1592,-14,-350,-6240,-447
0.33554998,4,1724,72,1592,-15,-350,-6240,-447
0.33615,3,1725,72,1592,-15,-350,-6241,-446
0.33664998,3,1725,72,1592,-15,-350,-6241,-446
0.33714998,3,1725,72,1593,-16,-350,-6242,-446
0.33765,3,1725,72,1593,-15,-350,-6242,-446
0.33815,3,1724,72,1593,-16,-350,-6241,-447
0.33865,4,1723,72,1593,-15,-350,-6240,-447
0.33914998,4,1723,72,1593,-15,-351,-6240,-447
0.33964998,3,1724,72,1593,-16,-350,-6240,-447
0.34015,3,1724,72,1592,-15,-350,-6241,-447
0.34065,4,1724,72,1591,-14,-350,-6241,-447
0.34115,3,1723,72,1591,-14,-350,-6241,-446
0.34164998,4,1723,72,1592,-15,-350,-6241,-447
0.34214997,4,1724,72,1592,-15,-350,-6240,-447
0.34265,4,1723,72,1592,-14,-350,-6240,-447
0.34315,4,1724,72,1592,-15,-350,-6240,-447
0.34364998,4,1724,72,1592,-15,-350,-6240,-447
0.34414998,4,1724,72,1592,-15,-350,-6241,-447
0.34465,4,1724,72,1592,-15,-350,-6240,-447
0.34515,4,1724,72,1592,-15,-350,-6240,-447
0.34565,4,1723,72,1592,-15,-350,-6240,-447
